0.000062,0.000350,-0.000315,25.000000,-0.001859,-0.005867,2.534341,1643969061.002855
0.000990,-0.002371,-0.000147,26.000000,-0.001909,-0.005998,2.534390,1643969061.102963
0.000985,-0.005952,0.000076,27.000000,-0.001949,-0.006044,2.533898,1643969061.202954
0.002594,-0.004500,0.000305,28.000000,-0.001783,-0.006099,2.534214,1643969061.303270
0.001517,-0.005182,0.000221,29.000000,-0.002009,-0.005959,2.534123,1643969061.403185
0.003992,-0.004144,0.000270,30.000000,-0.001670,-0.006127,2.534100,1643969061.503449
0.003539,-0.005382,0.001075,31.000000,-0.001930,-0.006097,2.534144,1643969061.603348
0.002494,-0.003803,-0.000539,32.000000,-0.001949,-0.005970,2.533911,1643969061.703513
0.002658,-0.005686,0.000239,33.000000,-0.001637,-0.006030,2.534150,1643969061.803551
0.004255,-0.005104,-0.000598,34.000000,-0.001884,-0.005935,2.534090,1643969061.903642
0.003080,-0.007101,-0.000237,35.000000,-0.001892,-0.005993,2.534204,1643969062.003630
0.002505,-0.006302,0.001026,36.000000,-0.001730,-0.006150,2.534198,1643969062.111532
0.003718,-0.005076,0.000282,37.000000,-0.001858,-0.005956,2.534040,1643969062.203902
0.002003,-0.006352,0.000342,38.000000,-0.001647,-0.005981,2.533708,1643969062.304019
0.002487,-0.004025,0.000542,39.000000,-0.001990,-0.005965,2.533854,1643969062.404209
0.003231,-0.004943,-0.000121,40.000000,-0.001697,-0.005992,2.533983,1643969062.504220
0.001511,-0.005410,-0.000141,41.000000,-0.001896,-0.006058,2.534040,1643969062.604190
0.003001,-0.004877,0.000296,42.000000,-0.001764,-0.005956,2.534136,1643969062.704375
0.002964,-0.003863,0.000913,43.000000,-0.001963,-0.006165,2.534178,1643969062.804392
0.004824,-0.006927,0.000481,44.000000,-0.002029,-0.005958,2.533799,1643969062.904447
0.002401,-0.005749,0.000935,45.000000,-0.001855,-0.006138,2.534061,1643969063.004563
0.003220,-0.005626,0.000773,46.000000,-0.001946,-0.006028,2.534084,1643969063.104637
0.003626,-0.008173,0.000048,47.000000,-0.001805,-0.006012,2.534159,1643969063.204727
0.003507,-0.006381,0.000296,48.000000,-0.001678,-0.006157,2.534077,1643969063.305010
0.000535,-0.004144,0.000465,49.000000,-0.001917,-0.006047,2.534103,1643969063.405068
0.001135,-0.003493,-0.000258,50.000000,-0.002090,-0.005985,2.533820,1643969063.505071
0.005428,-0.005204,0.000105,51.000000,-0.001812,-0.005911,2.533772,1643969063.605235
0.001557,-0.005028,0.000546,52.000000,-0.001768,-0.006114,2.534086,1643969063.705210
0.001797,-0.006833,-0.001151,53.000000,-0.001787,-0.005999,2.533852,1643969063.805265
0.002031,-0.003018,0.000624,54.000000,-0.001987,-0.006129,2.534004,1643969063.905346
0.004409,-0.006013,0.000176,55.000000,-0.001952,-0.006041,2.533810,1643969064.005630
0.004131,-0.004682,0.000325,56.000000,-0.001836,-0.006025,2.533884,1643969064.105518
0.006731,-0.006024,-0.000161,57.000000,-0.001868,-0.005917,2.533564,1643969064.205701
0.005238,-0.004984,-0.000099,58.000000,-0.002024,-0.006178,2.533931,1643969064.305668
0.006332,-0.006977,-0.000864,59.000000,-0.001950,-0.006050,2.533924,1643969064.406023
0.005787,-0.006068,-0.000160,60.000000,-0.001733,-0.006060,2.534073,1643969064.505946
0.002642,-0.008731,0.000043,61.000000,-0.001886,-0.006158,2.534345,1643969064.606194
0.001577,-0.006924,-0.000252,62.000000,-0.001807,-0.006239,2.534481,1643969064.706384
0.003015,-0.010906,-0.000154,63.000000,-0.001661,-0.006015,2.534260,1643969064.806235
0.000540,-0.009208,0.000152,64.000000,-0.001830,-0.006017,2.534601,1643969064.906262
0.003114,-0.009457,-0.000478,65.000000,-0.001866,-0.006009,2.534818,1643969065.006383
0.002429,-0.007964,-0.000313,66.000000,-0.001902,-0.006085,2.535444,1643969065.106443
0.001446,-0.012555,0.000214,67.000000,-0.001891,-0.006281,2.534839,1643969065.206485
0.001973,-0.013397,-0.000615,68.000000,-0.001713,-0.006088,2.536122,1643969065.306610
0.003966,-0.020395,-0.001464,69.000000,-0.001923,-0.006151,2.537319,1643969065.406767
0.000922,-0.018710,-0.000772,70.000000,-0.002088,-0.006178,2.540165,1643969065.506733
-0.000218,-0.018232,-0.001109,71.000000,-0.001952,-0.006279,2.539973,1643969065.607058
-0.000199,-0.020743,-0.001329,72.000000,-0.001993,-0.006178,2.539976,1643969065.706973
-0.001746,-0.023086,-0.000300,73.000000,-0.001916,-0.006022,2.540683,1643969065.807151
-0.005952,-0.020442,-0.000381,74.000000,-0.001939,-0.006017,2.542456,1643969065.907099
-0.024021,-0.019170,-0.004843,75.000000,-0.002177,-0.004824,2.547553,1643969066.007181
-0.014192,-0.034917,-0.005515,76.000000,-0.002461,-0.003427,2.556682,1643969066.107333
-0.023710,-0.051094,-0.008154,77.000000,-0.001503,-0.001745,2.564747,1643969066.207464
-0.034139,-0.069222,-0.006617,78.000000,-0.002852,-0.003566,2.556524,1643969066.307586
-0.036394,-0.080005,-0.005953,79.000000,-0.003068,-0.004681,2.556636,1643969066.407558
-0.041675,-0.095964,-0.005660,80.000000,-0.003697,-0.005194,2.566410,1643969066.507632
-0.052182,-0.115914,-0.004785,81.000000,-0.002864,-0.005254,2.581607,1643969066.607713
-0.061271,-0.130485,-0.005240,82.000000,-0.003679,-0.005044,2.594752,1643969066.708121
-0.070530,-0.156784,-0.006283,83.000000,-0.003393,-0.004379,2.606036,1643969066.807945
-0.073824,-0.173408,-0.005384,84.000000,-0.003999,-0.004621,2.610297,1643969066.907970
-0.080313,-0.192024,-0.005425,85.000000,-0.003774,-0.005778,2.615396,1643969067.008247
-0.096415,-0.207413,-0.002225,86.000000,-0.004996,-0.005049,2.628009,1643969067.109758
-0.105402,-0.226939,-0.007316,87.000000,-0.004121,-0.002946,2.644059,1643969067.208313
-0.113443,-0.248702,-0.011265,88.000000,-0.003244,-0.002897,2.646830,1643969067.308463
-0.119025,-0.275556,-0.004888,89.000000,-0.004503,-0.003607,2.655635,1643969067.408497
-0.124525,-0.291914,-0.005423,90.000000,-0.004409,-0.003903,2.663191,1643969067.508611
-0.137238,-0.313306,-0.008356,91.000000,-0.003631,-0.002436,2.676886,1643969067.608974
-0.143674,-0.331598,-0.007661,92.000000,-0.003520,-0.003493,2.675167,1643969067.709350
-0.151160,-0.348161,-0.005411,93.000000,-0.003520,-0.004165,2.673804,1643969067.808976
-0.166626,-0.366342,-0.007776,94.000000,-0.003448,-0.003331,2.669641,1643969067.908866
-0.179101,-0.381847,-0.007246,95.000000,-0.004811,-0.003729,2.654789,1643969068.008985
-0.198446,-0.401162,-0.006742,96.000000,-0.003255,-0.003779,2.643383,1643969068.116180
-0.216636,-0.423759,-0.003953,97.000000,-0.004894,-0.004563,2.629079,1643969068.209180
-0.237686,-0.448706,-0.009429,98.000000,-0.003382,-0.003481,2.620991,1643969068.309487
-0.246452,-0.472210,-0.006643,99.000000,-0.005162,-0.003186,2.609014,1643969068.409500
-0.271836,-0.505378,-0.006788,100.000000,-0.001960,-0.004724,2.598974,1643969068.509407
-0.298477,-0.539127,-0.007325,101.000000,-0.004007,-0.004100,2.588873,1643969068.609467
-0.319182,-0.563362,-0.006321,102.000000,-0.002303,-0.004569,2.587378,1643969068.709603
-0.348566,-0.595545,-0.004537,103.000000,-0.001681,-0.001771,2.587548,1643969068.809824
-0.371925,-0.648747,-0.004292,104.000000,-0.000433,-0.002899,2.583811,1643969068.909769
-0.398044,-0.679110,-0.002803,105.000000,-0.000009,-0.004022,2.583032,1643969069.009861
-0.419579,-0.719176,-0.005529,106.000000,0.001988,-0.003098,2.587178,1643969069.110076
-0.442640,-0.762941,-0.006079,107.000000,-0.001359,-0.003724,2.583750,1643969069.210813
-0.469318,-0.798687,-0.007127,108.000000,-0.000120,-0.003143,2.586458,1643969069.310125
-0.486992,-0.843853,-0.009406,109.000000,0.000165,-0.001955,2.595169,1643969069.410588
-0.511109,-0.898557,-0.002894,110.000000,-0.001118,-0.001515,2.600331,1643969069.510343
-0.539588,-0.934896,-0.001509,111.000000,0.002428,-0.004339,2.600381,1643969069.610575
-0.562232,-0.981235,-0.001701,112.000000,0.002419,-0.004358,2.602855,1643969069.710982
-0.588530,-1.022581,0.000339,113.000000,0.002655,-0.004222,2.612273,1643969069.811632
-0.611861,-1.069947,-0.001892,114.000000,0.002483,-0.004099,2.612921,1643969069.910676
-0.635669,-1.114170,0.000170,115.000000,0.003236,-0.003916,2.615915,1643969070.011011
-0.668756,-1.160619,-0.001279,116.000000,0.002513,-0.003723,2.616646,1643969070.110852
-0.692662,-1.210645,-0.000314,117.000000,0.005418,-0.005904,2.613457,1643969070.210938
-0.723859,-1.264326,0.001885,118.000000,0.007865,-0.005362,2.610579,1643969070.311072
-0.751341,-1.307814,-0.001741,119.000000,0.007251,-0.003114,2.608362,1643969070.411752
-0.791547,-1.359242,-0.001337,120.000000,0.005660,-0.004299,2.602781,1643969070.511287
-0.816387,-1.406825,-0.003084,121.000000,0.007787,-0.005792,2.596054,1643969070.611288
-0.848289,-1.451212,-0.003249,122.000000,0.007298,-0.005366,2.591278,1643969070.711517
-0.885766,-1.504525,-0.001050,123.000000,0.005839,-0.005379,2.590687,1643969070.811458
-0.919846,-1.551280,-0.005134,124.000000,0.006158,-0.003707,2.587665,1643969070.911730
-0.954383,-1.598061,-0.000007,125.000000,0.005454,-0.005646,2.581084,1643969071.011661
-0.985097,-1.655318,-0.002262,126.000000,0.005188,-0.006492,2.580307,1643969071.111697
-1.025187,-1.700280,-0.003981,127.000000,0.002010,-0.006926,2.578031,1643969071.211790
-1.054829,-1.758199,0.000056,128.000000,0.004650,-0.006798,2.575098,1643969071.311887
-1.090632,-1.811100,-0.003880,129.000000,0.005928,-0.007196,2.578863,1643969071.411953
-1.115509,-1.851856,0.002338,130.000000,0.004659,-0.006197,2.575249,1643969071.512050
-1.150714,-1.898186,-0.000476,131.000000,0.004841,-0.006243,2.578818,1643969071.612134
-1.178243,-1.948080,0.000140,132.000000,0.007406,-0.005568,2.580937,1643969071.712284
-1.209262,-1.999782,-0.000214,133.000000,0.005136,-0.004515,2.583736,1643969071.812390
-1.236289,-2.039557,-0.014606,134.000000,0.004463,-0.005872,2.576854,1643969071.912434
-1.259296,-2.101285,-0.014254,135.000000,-0.001099,-0.018575,2.572359,1643969072.012499
-1.291523,-2.143462,-0.009715,136.000000,0.003546,-0.009028,2.577586,1643969072.112582
-1.319521,-2.187607,-0.005496,137.000000,0.002863,-0.009858,2.590235,1643969072.212847
-1.345523,-2.232224,-0.005749,138.000000,0.004208,-0.007035,2.590374,1643969072.312746
-1.366334,-2.271595,-0.004421,139.000000,0.005672,-0.007671,2.601501,1643969072.412843
-1.392531,-2.313147,-0.005408,140.000000,0.005470,-0.007164,2.609051,1643969072.513011
-1.414519,-2.349315,0.000169,141.000000,0.004750,-0.004456,2.616564,1643969072.613015
-1.435559,-2.390481,-0.000111,142.000000,0.004825,-0.005943,2.622614,1643969072.713165
-1.457883,-2.429948,0.001901,143.000000,0.003923,-0.006278,2.627350,1643969072.813234
-1.476282,-2.470443,-0.003884,144.000000,0.005486,-0.006739,2.630587,1643969072.913297
-1.503919,-2.511088,-0.002617,145.000000,0.002890,-0.005618,2.632966,1643969073.013467
-1.521437,-2.558061,-0.000355,146.000000,0.006332,-0.002710,2.639942,1643969073.113553
-1.544982,-2.606111,-0.004047,147.000000,0.003011,-0.006262,2.639181,1643969073.213588
-1.574076,-2.643109,-0.014035,148.000000,0.002326,-0.003523,2.643627,1643969073.313652
-1.598495,-2.691638,-0.014106,149.000000,-0.001979,0.000724,2.644772,1643969073.413778
-1.617544,-2.735534,-0.012314,150.000000,-0.002272,-0.002391,2.646648,1643969073.513840
-1.644666,-2.779061,-0.010713,151.000000,-0.003016,-0.007272,2.640441,1643969073.613902
-1.668553,-2.821989,-0.011297,152.000000,-0.002465,-0.004362,2.644882,1643969073.714152
-1.690969,-2.866059,-0.009032,153.000000,-0.004869,-0.000858,2.646088,1643969073.814379
-1.714205,-2.903363,-0.009905,154.000000,-0.000957,-0.003946,2.643148,1643969073.914229
-1.744477,-2.943710,-0.005559,155.000000,0.001402,-0.006104,2.640179,1643969074.014461
-1.773335,-2.988348,-0.010239,156.000000,-0.000475,0.001209,2.648752,1643969074.114394
-1.800334,-3.031542,-0.011206,157.000000,0.001647,0.011287,2.657041,1643969074.214543
-1.831412,-3.069875,-0.023862,158.000000,0.003945,0.011215,2.655325,1643969074.314558
-1.856339,-3.118782,-0.009245,159.000000,0.008745,0.003170,2.646202,1643969074.414670
-1.873387,-3.164933,-0.006577,160.000000,0.004561,0.003215,2.636075,1643969074.515516
-1.900561,-3.205547,-0.011024,161.000000,0.008048,-0.001918,2.621974,1643969074.614884
-1.930694,-3.238725,-0.009706,162.000000,0.007087,0.000115,2.613232,1643969074.715020
-1.958248,-3.279601,-0.014269,163.000000,0.005770,0.001614,2.610899,1643969074.815027
-1.986818,-3.319056,-0.010912,164.000000,0.004922,0.001927,2.599735,1643969074.915103
-2.023757,-3.359877,-0.008955,165.000000,0.000488,0.000569,2.589037,1643969075.015208
-2.053971,-3.391957,-0.009758,166.000000,0.001451,0.004022,2.581535,1643969075.115252
-2.077888,-3.423366,-0.016800,167.000000,0.003566,0.002962,2.573262,1643969075.217004
-2.101234,-3.463442,-0.015230,168.000000,0.005079,-0.000342,2.560627,1643969075.315685
-2.144079,-3.494161,-0.012387,169.000000,0.007009,-0.000366,2.550776,1643969075.415587
-2.170608,-3.529202,-0.011978,170.000000,0.001484,0.001467,2.542993,1643969075.515644
-2.198720,-3.564973,-0.013729,171.000000,0.003535,0.002292,2.530945,1643969075.617651
-2.226094,-3.595352,-0.014524,172.000000,0.005380,0.002581,2.516814,1643969075.717170
-2.260716,-3.632298,-0.011666,173.000000,0.001036,0.003563,2.503541,1643969075.815933
-2.289868,-3.669660,-0.006294,174.000000,-0.000965,0.004088,2.499622,1643969075.917258
-2.321528,-3.708056,-0.011067,175.000000,-0.000457,0.006823,2.490947,1643969076.017102
-2.353526,-3.738382,-0.025858,176.000000,-0.000056,0.006031,2.490714,1643969076.116158
-2.378724,-3.775837,-0.025805,177.000000,0.003979,0.000703,2.491678,1643969076.216228
-2.416474,-3.817835,-0.014412,178.000000,0.001406,0.003939,2.492044,1643969076.316317
-2.447176,-3.849643,-0.016316,179.000000,0.001860,0.005453,2.493162,1643969076.416480
-2.482174,-3.894277,-0.017197,180.000000,-0.002407,0.003379,2.484451,1643969076.517376
-2.505794,-3.931877,-0.025305,181.000000,0.007084,0.000973,2.484716,1643969076.616596
-2.537864,-3.972876,-0.010556,182.000000,0.001003,0.001523,2.485753,1643969076.719672
-2.567964,-4.006102,-0.019528,183.000000,0.004434,0.001859,2.488323,1643969076.816796
-2.596331,-4.046308,-0.018150,184.000000,-0.003533,0.001927,2.489576,1643969076.916860
-2.617274,-4.083034,-0.013642,185.000000,0.000071,0.000371,2.490870,1643969077.016944
-2.649179,-4.110425,-0.025450,186.000000,-0.001800,-0.001198,2.486980,1643969077.117033
-2.675035,-4.150250,-0.023298,187.000000,-0.002523,0.005220,2.493084,1643969077.217433
-2.700866,-4.180369,-0.021544,188.000000,0.000182,0.005281,2.495186,1643969077.317369
-2.719443,-4.216493,-0.017730,189.000000,-0.001201,0.003500,2.489637,1643969077.417443
-2.764169,-4.236922,-0.020118,190.000000,0.002233,0.008660,2.492313,1643969077.518369
-2.774621,-4.272200,-0.023161,191.000000,-0.000291,0.007289,2.498630,1643969077.617508
-2.794357,-4.306311,-0.020158,192.000000,0.001333,0.002731,2.492852,1643969077.717721
-2.813245,-4.337336,-0.019945,193.000000,-0.001424,0.002552,2.491970,1643969077.817695
-2.838077,-4.367661,-0.017185,194.000000,-0.001124,0.004262,2.486873,1643969077.917753
-2.860738,-4.390179,-0.026104,195.000000,-0.000561,0.004293,2.481662,1643969078.017862
-2.879828,-4.422645,-0.022535,196.000000,0.001749,0.000060,2.475466,1643969078.117924
-2.904066,-4.447738,-0.017164,197.000000,-0.001014,0.004438,2.472645,1643969078.218021
-2.928631,-4.472667,-0.019207,198.000000,0.000293,0.003181,2.460995,1643969078.318152
-2.949561,-4.503210,-0.020454,199.000000,0.000925,0.000927,2.453512,1643969078.418258
-2.979577,-4.527973,-0.018009,200.000000,0.002110,-0.001021,2.442287,1643969078.518340
-2.992112,-4.548369,-0.028852,201.000000,0.004492,0.004825,2.442343,1643969078.618462
-3.021738,-4.580731,-0.016873,202.000000,0.002717,0.006389,2.437546,1643969078.718486
-3.042186,-4.601166,-0.021922,203.000000,0.001414,0.005863,2.433378,1643969078.818625
-3.064070,-4.618998,-0.024120,204.000000,0.004344,0.004775,2.426659,1643969078.918841
-3.093073,-4.638782,-0.023114,205.000000,0.004956,0.010701,2.424556,1643969079.018730
-3.104215,-4.669216,-0.022331,206.000000,0.002588,0.009105,2.424488,1643969079.118822
-3.114677,-4.694009,-0.020918,207.000000,0.008041,0.005218,2.415700,1643969079.218873
-3.135658,-4.717268,-0.017048,208.000000,0.006908,0.005058,2.421556,1643969079.318996
-3.148542,-4.745438,-0.022095,209.000000,0.006531,0.003477,2.435646,1643969079.419108
-3.177742,-4.781422,-0.023684,210.000000,0.004819,0.007178,2.441021,1643969079.519222
-3.196696,-4.815536,-0.025483,211.000000,0.004138,0.005932,2.451643,1643969079.619237
-3.220997,-4.845030,-0.024422,212.000000,0.003805,0.007663,2.456823,1643969079.719456
-3.239542,-4.880029,-0.021906,213.000000,0.004658,0.006819,2.460769,1643969079.819448
-3.262263,-4.916730,-0.027996,214.000000,0.001880,0.006511,2.465220,1643969079.919524
-3.290534,-4.942929,-0.026551,215.000000,0.003189,0.003838,2.471466,1643969080.019691
-3.304348,-4.976359,-0.023049,216.000000,0.005942,0.006308,2.469185,1643969080.119783
-3.328049,-5.005578,-0.019885,217.000000,0.002909,0.006671,2.468791,1643969080.219787
-3.350152,-5.040387,-0.026776,218.000000,0.001643,0.005369,2.467618,1643969080.319904
-3.375334,-5.067508,-0.028283,219.000000,0.003363,0.006658,2.461520,1643969080.420039
-3.393999,-5.098147,-0.026331,220.000000,0.002645,0.006967,2.460008,1643969080.520065
-3.420632,-5.122669,-0.021951,221.000000,-0.002024,0.004726,2.453006,1643969080.620108
-3.436759,-5.159488,-0.030183,222.000000,-0.002982,0.002220,2.455039,1643969080.720288
-3.467925,-5.185639,-0.027574,223.000000,0.002860,0.004816,2.449434,1643969080.820480
-3.503134,-5.214729,-0.022939,224.000000,0.000866,0.006197,2.450986,1643969080.920399
-3.527698,-5.250050,-0.024613,225.000000,0.000813,0.006211,2.446177,1643969081.020581
-3.561332,-5.276373,-0.022986,226.000000,0.004006,0.004734,2.440002,1643969081.120884
-3.590957,-5.302665,-0.019156,227.000000,0.006767,0.010173,2.440653,1643969081.221242
-3.613824,-5.335659,-0.023157,228.000000,0.004686,0.006446,2.438338,1643969081.321126
-3.648436,-5.378520,-0.029508,229.000000,0.003735,0.004072,2.428187,1643969081.420938
-3.670088,-5.409382,-0.025051,230.000000,0.003726,0.002443,2.426595,1643969081.521002
-3.697426,-5.441372,-0.029774,231.000000,0.003730,0.003965,2.422188,1643969081.621004
-3.732027,-5.476327,-0.025666,232.000000,0.003891,0.003506,2.421746,1643969081.721328
-3.766007,-5.506985,-0.029896,233.000000,0.003492,0.002914,2.412258,1643969081.821290
-3.794113,-5.543940,-0.032192,234.000000,0.003234,0.001489,2.402636,1643969081.921273
-3.824688,-5.573147,-0.025742,235.000000,0.003523,0.001090,2.392685,1643969082.021385
-3.855152,-5.605839,-0.021584,236.000000,0.001809,0.004626,2.381145,1643969082.121476
-3.886474,-5.632832,-0.030568,237.000000,-0.000963,0.002141,2.379825,1643969082.221527
-3.919054,-5.668786,-0.028611,238.000000,-0.000744,0.008511,2.382252,1643969082.321800
-3.945963,-5.700801,-0.028675,239.000000,-0.002307,0.006631,2.388115,1643969082.421706
-3.965831,-5.741703,-0.031369,240.000000,-0.001788,-0.000550,2.382689,1643969082.521802
-4.001386,-5.773709,-0.027752,241.000000,-0.001758,0.001732,2.387455,1643969082.621901
-4.026357,-5.811339,-0.034145,242.000000,-0.000127,0.003407,2.399215,1643969082.721978
-4.051338,-5.847492,-0.030707,243.000000,-0.001477,0.000403,2.406292,1643969082.822171
-4.081141,-5.890565,-0.033471,244.000000,-0.000568,0.000436,2.412919,1643969082.922234
-4.103737,-5.926056,-0.032263,245.000000,0.002304,0.005049,2.421551,1643969083.022268
-4.126185,-5.955562,-0.030476,246.000000,0.001467,0.003101,2.428181,1643969083.122340
-4.150604,-5.994017,-0.029845,247.000000,0.000851,-0.000025,2.432431,1643969083.222410
-4.174869,-6.026559,-0.030876,248.000000,0.002585,0.000988,2.439544,1643969083.322496
-4.201602,-6.059743,-0.029544,249.000000,0.006406,0.000388,2.444372,1643969083.422588
-4.231438,-6.099982,-0.031431,250.000000,0.002710,-0.000174,2.447716,1643969083.522692
-4.253830,-6.126727,-0.027790,251.000000,0.006133,-0.000196,2.453070,1643969083.622813
-4.293730,-6.165349,-0.027838,252.000000,0.006975,-0.003252,2.452987,1643969083.722929
-4.320283,-6.202553,-0.033364,253.000000,0.006315,-0.000082,2.458310,1643969083.822986
-4.348424,-6.237213,-0.030477,254.000000,0.005047,-0.000781,2.466125,1643969083.923059
-4.375580,-6.278111,-0.028362,255.000000,0.001148,0.001952,2.470918,1643969084.023125
-4.400817,-6.314370,-0.030537,256.000000,0.005753,0.002406,2.483568,1643969084.123247
-4.425212,-6.356527,-0.031638,257.000000,0.004769,0.000774,2.489097,1643969084.223325
-4.445030,-6.400036,-0.029504,258.000000,0.005140,-0.001060,2.491408,1643969084.323677
-4.466412,-6.439460,-0.029994,259.000000,0.004895,-0.005501,2.496682,1643969084.423552
-4.490265,-6.465816,-0.024615,260.000000,0.003470,-0.003704,2.500983,1643969084.523617
-4.512375,-6.503707,-0.029745,261.000000,0.005877,-0.002771,2.510282,1643969084.623901
-4.531246,-6.533393,-0.027815,262.000000,0.006788,-0.000745,2.518064,1643969084.723755
-4.552372,-6.564554,-0.029250,263.000000,0.005658,-0.001243,2.521119,1643969084.823889
-4.583994,-6.596252,-0.025789,264.000000,0.005684,-0.001265,2.524249,1643969084.923953
-4.601404,-6.632408,-0.031790,265.000000,0.008920,0.001058,2.523411,1643969085.024023
-4.623000,-6.660910,-0.029485,266.000000,0.007853,-0.002117,2.520227,1643969085.124119
-4.654049,-6.693325,-0.028366,267.000000,0.009156,0.002789,2.517954,1643969085.226720
-4.679020,-6.728945,-0.026125,268.000000,0.009192,0.005918,2.518120,1643969085.324351
-4.699414,-6.764159,-0.028897,269.000000,0.009914,0.002153,2.511237,1643969085.424383
-4.728693,-6.800660,-0.026944,270.000000,0.007559,-0.002693,2.500980,1643969085.524445
-4.757743,-6.830111,-0.022851,271.000000,0.009240,-0.002159,2.491041,1643969085.624559
-4.780926,-6.863466,-0.026093,272.000000,0.008817,-0.003200,2.486141,1643969085.724781
-4.808686,-6.894698,-0.025805,273.000000,0.010089,-0.000843,2.485857,1643969085.824858
-4.834668,-6.925802,-0.027236,274.000000,0.007683,0.002399,2.485219,1643969085.924836
-4.859029,-6.955814,-0.030016,275.000000,0.006278,0.003700,2.484951,1643969086.024909
-4.888571,-6.993544,-0.028379,276.000000,0.004477,0.005199,2.481585,1643969086.125114
-4.906924,-7.022450,-0.027626,277.000000,0.008501,0.002382,2.479972,1643969086.225242
-4.936984,-7.058726,-0.027831,278.000000,0.009127,-0.000751,2.470254,1643969086.325263
-4.964282,-7.090511,-0.030840,279.000000,0.004911,0.000553,2.467716,1643969086.425297
-4.992388,-7.122417,-0.030316,280.000000,0.005561,0.005766,2.468735,1643969086.525484
-5.026666,-7.157981,-0.028848,281.000000,0.005528,0.002436,2.462100,1643969086.625520
-5.055346,-7.195424,-0.031460,282.000000,0.006510,0.000238,2.455519,1643969086.725565
-5.084922,-7.225962,-0.031718,283.000000,0.006229,-0.000696,2.455261,1643969086.825804
-5.110650,-7.261000,-0.030392,284.000000,0.003982,0.000556,2.456056,1643969086.925734
-5.134181,-7.293787,-0.033236,285.000000,0.006378,0.001643,2.457909,1643969087.025865
-5.168733,-7.333897,-0.038562,286.000000,0.005840,0.006833,2.461157,1643969087.126034
-5.185572,-7.363031,-0.034087,287.000000,0.003713,0.005131,2.464894,1643969087.226049
-5.218343,-7.403095,-0.037051,288.000000,0.005662,0.006544,2.462086,1643969087.326160
-5.250255,-7.436851,-0.038253,289.000000,0.002920,0.008157,2.467841,1643969087.426253
-5.276109,-7.478055,-0.033227,290.000000,0.000692,0.002400,2.460972,1643969087.526216
-5.303411,-7.520154,-0.035098,291.000000,0.002217,0.001774,2.455684,1643969087.626437
-5.334131,-7.552567,-0.031573,292.000000,0.003308,0.007966,2.465811,1643969087.726557
-5.364307,-7.585080,-0.034164,293.000000,0.002332,0.003680,2.463527,1643969087.826551
-5.386878,-7.618738,-0.033952,294.000000,0.005120,0.001889,2.464755,1643969087.926606
-5.418048,-7.657214,-0.032203,295.000000,0.005016,0.002747,2.466126,1643969088.026777
-5.441952,-7.697631,-0.034038,296.000000,0.005507,0.000559,2.466046,1643969088.126748
-5.475696,-7.732877,-0.036005,297.000000,0.002819,0.002757,2.467449,1643969088.226964
-5.491244,-7.773002,-0.034233,298.000000,0.003147,0.007237,2.479728,1643969088.326941
